"Plant","Bench","Row","Column","Osmocote","Salt","Treatment","Accession","Group","Cross","Chlorophyll","Tot_AG","Tot_BG","Tot_Biomass","Reproductive","SampleDay","MEbisque4","MEcoral3","MEmaroon","MEdarkgreen","MEdarkmagenta","MEdarkseagreen3","MElightcyan","MEyellowgreen","MEivory","MEsaddlebrown","MEskyblue2","MEantiquewhite2","MEskyblue4","MEorangered4","MEwhite","MEdarkviolet","MEsalmon","MEthistle1","MEblue2","MElightcyan1","MEdarkgrey","MEindianred4","MEmagenta4","MEorangered3","MElightcoral","MEsienna3","MEcoral","MEturquoise","MEcyan","MEfirebrick4","MEtan","MEplum2","MEyellow4","MEplum1","MEskyblue1","MEdarkolivegreen4","MEplum","MEbrown2","MElavenderblush3","MElightsteelblue","MElightgreen","MEmidnightblue","MEorange","MEnavajowhite1","MEthistle2","MEpink","MEbrown4","MEsalmon2","MEgreenyellow","MEhoneydew1","MEhoneydew","MEantiquewhite4","MElightpink3","MEroyalblue","MEcoral2","MEviolet","MEmediumorchid","MEdarkturquoise","MElightyellow","MEdarkred","MEmediumpurple3","MEpaleturquoise","MEyellow","MEgreen","MEnavajowhite2","MEblue","MEskyblue3","MElightsteelblue1","MEpurple","MEdarkorange2","MEthistle3","MEsteelblue","MElightpink4","MEpalevioletred3","MEmagenta","MEdarkorange","MEmediumpurple2","MEfloralwhite","MEskyblue","MEcoral1","MEdarkolivegreen","MEplum3","MEbrown","MEred","MEdarkseagreen4","MEgrey60","MEblack","MEdarkslateblue","MEgrey"
230,"4",15,"A","Low","NoSalt","LowNut","HA.445","HA",2,14.1,2.469,0.722,3.191,"no","1",0.216221948355757,0.124207010953072,0.112330773611176,0.115455253764129,0.211398230831107,-0.035091677156466,0.0935599423650093,0.105807559919493,0.0874508463845641,0.218179524985148,-0.155931054556687,-0.0920271338968752,-0.082593360165771,0.0714344879495103,0.0543486714915363,0.0960510837219396,0.10234321399016,0.107835103509998,0.0358635379113867,0.181678764719816,-0.275176270685358,-0.132849701794863,-0.0108547703347025,0.00368150784556365,0.0971927246313344,0.067567879001202,-0.0478751168343474,0.0737136198721345,-0.0400300303322217,0.00390881422702292,-0.0942899607770046,-0.0353752808486619,0.0797376071733044,-0.18938173259636,-0.0648461465490637,0.19685964096842,0.196735857132825,0.115191291095076,0.109283014135083,0.216845918678642,-0.111353889740972,-0.101127017216777,-0.111419223019217,0.06866298105306,-0.0895697848586134,0.0896253908232027,0.0974649328153551,-0.118483023862577,-0.0917861920833786,0.0308807817908992,-0.235897225932679,-0.135726393748175,-0.234144457460304,0.101311269390511,-0.113938986418456,0.0960621174317035,-0.228228194995893,-0.126106859734942,-0.226878067097046,-0.0449175052107954,-0.0656409189362909,-0.102394095514235,-0.118389361519837,0.186804320894908,0.219860749073778,-0.0163134033351538,-0.0289595912985851,-0.196847980849085,-0.0251577248340808,-0.123401243666933,-0.135023697002626,0.029462638517924,0.0282149932895249,0.0487196837407865,0.0505252615223371,-0.0548777480089799,-0.0574823794777125,0.0106145373621013,0.0219897811141904,-0.235349790806753,-0.118068084356246,-0.233745068171498,-0.101198435922121,-0.0956778362884054,-0.0183702589459107,0.207242001720813,0.122190287142494,0.0668545194975445,-0.00869621783198226
232,"4",17,"A","Low","NoSalt","LowNut","RHA.377","RHA",1,17.1,2.1676,0.3978,2.5654,"yes","1",-0.0584926071514559,0.0975853274114473,-0.0987952451858072,-0.194153585564283,-0.193724774229288,-0.201635066095517,-0.0853455434935153,-0.197685181596769,0.193602581985262,0.200461625381506,-0.24285197210713,-0.172226908744383,-0.180705648447342,-0.105172873977073,-0.135353090681475,0.139231394534813,0.04435651489287,0.100028424786367,0.0318835221882039,0.215820081640577,-0.143520020476864,-0.0159846601958412,0.0462271275927627,-0.096661425799389,0.117760329324263,-0.196370455880098,-0.225927072222945,-0.154839164444712,0.145166953893632,0.0908606199464275,-0.0366221035410177,-0.12501405415372,-0.0888423538782548,-0.154243197592373,-0.0779448453218816,-0.0127142073334144,-0.109932154200414,0.103939342264404,-0.0823803036411297,0.0943714367888896,0.106533957336097,-0.0997397625548132,-0.0227201372695499,-0.194259225396391,-0.201822096706754,0.189199615093905,0.0913120575552609,0.114279440929029,0.0966864887954808,-0.0152289708187528,0.0966513433998858,-0.0810780415947361,-0.0850984568276113,-0.0726223492645231,0.102913946165577,0.0947552453045864,0.0950863750133526,0.184884650925856,0.20342676158041,-0.0556412386459893,-0.098950363155281,0.101571578732453,0.196683050444307,0.0664839333046403,0.204106153024228,0.208455923531187,0.123367075141081,0.16188145845105,0.181530603244007,0.013863520090071,-0.0380653779317066,-0.13423159173598,0.155256460100912,0.149367806249078,0.0151686159733191,-0.0811399090775933,-0.0955265086897278,0.110595815060622,-0.0512287586267492,-0.0807473125432333,-0.13076091256159,-0.182692578188401,-0.0983055671634648,-0.190649745883267,0.141164676595989,0.199682112417466,0.213502504053363,0.230736548825219,-4.4554456065558e-05
239,"4",6,"B","High","Salt","HighSalt","RHA.377","RHA",1,20.2,0.9853,0.2701,1.2554,"yes","2",-0.0701428971829893,0.0984425222439023,-0.128192842741652,-0.208263391210843,-0.214387131830404,-0.204605422946334,-0.12286479576458,-0.219488863269245,0.190594105601544,0.183936456458666,-0.0620260352749762,-0.0445534697510343,-0.169816489790178,-0.20213828176041,-0.311415001161008,-0.129821458945796,-0.238871588672908,-0.112826025338176,-0.163286241115601,-0.266769199858016,0.172925759681198,0.109480471657769,-0.000800745273396847,-0.143993070116143,0.206547475266162,0.162346347872898,0.0604052024025965,0.242269908071487,0.113773142931589,0.0145269229455474,0.173813574253929,0.103495067397986,0.0395184509708378,0.132498935900357,0.142585088969884,-0.0138668109922946,-0.10561774806357,0.0625824792337329,-0.106516252049006,0.0623499571024313,0.0836292324572536,-0.109019151426107,-0.0109132486495255,0.197045037838936,0.225097810411787,0.192924965624832,0.0733010552937498,0.0799331232903445,-0.118484919623713,-0.0267019009069237,0.0810065376517804,-0.0683011614080153,-0.0911959939607973,-0.0822219754601584,0.107564934499322,0.0881681695443536,0.0507564994013234,0.185289249664598,0.164214217163559,0.219262520364152,0.12416166866841,0.049128266793961,0.181990865490252,-0.0750118073507977,-0.147826234200647,0.24046091660847,0.149533487999548,-0.0966663013042644,-0.052920027992789,0.136317915779504,0.0646206850989169,-0.138484722435432,0.0878476560109319,0.0360564514754976,0.193642972199207,0.14402679908911,0.338713859953991,0.148269715928178,-0.0877865278567399,-0.154601291709765,-0.140211304783361,-0.238880123252203,-0.145885100736949,-0.211716978491629,-0.211879031923307,-0.239323127599396,-0.281379338252358,-0.233150120305581,-5.62542210198317e-05
241,"4",8,"B","High","NoSalt","Control","HA.412.HO","HA",1,22.7,10.181,2.5836,12.7646,"no","2",-0.118503254246594,0.0506586634709959,0.0640021765623575,0.0721263301126676,-0.100260999843277,-0.0296843779103626,-0.252784741708415,-0.218137111334899,0.0669301664813338,-0.113984174446914,0.0701072913040542,0.138520335555451,0.147146976147901,0.134878256064031,0.151996361215371,0.111616635066313,0.220280607111695,0.140925834619935,0.147302438941711,0.201567832763462,0.0733539573588934,0.0894930557000856,0.0499950869656601,0.0895117876427233,-0.131852106314276,-0.185011590651809,0.0475746021166177,-0.181473633640159,0.154197974236764,0.120362677638081,-0.0481620511236047,0.0871221325492105,-0.00805161856943496,0.00857141378489519,-0.0716036179226928,-0.0302293059824861,-0.0971364911364235,0.0800333172424369,0.078478317198612,-0.0779434313083305,0.172955443888171,0.167272166479654,0.14514599371151,0.0514659323121253,0.112557410380319,-0.205216824397808,-0.209449835284478,-0.136179130580833,0.0107492901193847,-0.177104768040699,0.0632624229189458,-0.0739633577200874,0.070446409322577,-0.219990684295779,-0.114349634189196,-0.202907980522144,0.0538141930508405,-0.101481510901382,0.0596229011306832,-0.0659224042469521,0.118285494287054,0.138072493002695,0.174824138257822,-0.231056756625325,-0.201821585536932,-0.104349778458889,-0.105286299300098,0.0719898173920836,0.0965805977445841,-0.0208866038649364,0.18444600409825,-0.12056941160695,-0.187686626257941,-0.0915741006630973,-0.133144315806177,-0.126682012363338,-0.106193180884388,-0.123465946842867,-0.135432433222998,0.0524093091940149,-0.0867810379864407,0.0551222215233795,0.152915529529788,0.167940058953182,0.0824257613848222,0.0837878341444045,0.295403957224833,0.218483874832697,-0.116316776309867
244,"4",11,"B","Low","Salt","Combo","RHA.274","RHA",3,17.7,0.768,0.4062,1.1742,"yes","2",-0.134451283672529,-0.201382601576271,-0.0883859391692719,0.0814623473996411,0.0947072940886499,0.0729766305151983,-0.0940159354676778,0.100029659547681,-0.110421894320368,-0.109743846186864,-0.0680328930100087,0.0325974706938034,0.0272776883258746,-0.0725972674274473,0.065818589076659,0.205843904048211,-0.0170357566136511,0.0252601478740106,-0.0495792893552095,-0.0206907137431857,0.157677925754913,0.0853188228373884,-0.0312571714365848,0.1370549111957,-0.0918851247056546,-0.0747119709035829,0.00245441951945305,-0.113463304577473,-0.0839320876193181,-0.188728877308685,0.198831450223852,0.12714503556141,0.0595027757113904,0.113423648908799,0.131469772293825,-0.0106537842743229,0.195330707510213,0.0884276906166531,0.208301969310917,0.126168997863849,0.10309027983108,0.204148041851609,-0.0254356651666378,-0.048142971585024,-0.0417307226163177,-0.0958095199024826,-0.190047351353569,-0.203932156373594,0.0646009021675528,-0.0374516134595861,0.124225246498772,0.199141494125744,0.180769091808725,0.166184089671877,0.0998956252944179,0.111639275140253,-0.193051732337791,-0.107769939449782,-0.105674270426403,0.0819454591667591,0.0997334990061045,-0.17427515363313,-0.0949604203043637,-0.122670514495702,-0.105206542443975,-0.0726111652123228,0.0725250684052759,-0.0331253485078868,0.0227504723634384,0.117982872474442,0.170718620804687,0.0852595146607515,-0.0422260658426115,-0.0302127915301582,0.0549766635714439,0.178101415761736,0.170256084171775,-0.169174044517829,-0.0922394659539471,-0.0837462924280058,-0.0648808628693612,0.0910961302166877,-0.0873286862335146,0.100088089100202,-0.0943589716824009,0.0221283786787404,-0.00994382642768908,0.0167727472160271,1.72259614265664e-05
247,"4",14,"B","High","Salt","HighSalt","HA.412.HO","HA",1,24,3.4288,1.4277,4.8565,"yes","2",-0.0789139572442087,0.091200917210307,0.0865285908460693,0.0882959126602634,-0.0985311705645983,-0.0399065949210605,-0.163291406885686,-0.195989949729323,0.101994775436786,-0.0762154120850671,0.160669580760498,0.0777204649107209,0.102643252943884,0.0277340660107979,0.0293261491428261,0.192718288721258,0.00250906747945003,0.00958652593796141,-0.0289708348210273,-0.13175347929679,0.164598279147434,0.0834250666978326,-0.0385815214998402,0.0230592681276322,-0.034970839523005,-0.150148702659811,0.0332117468619198,0.0122905241443409,0.0329609907895625,0.0713406438866072,0.210353273257469,0.167492228255836,0.0596201752865564,0.184496823396876,0.146037992065597,-0.0391122533859631,-0.0924314163953943,0.0960091244190453,0.0914943776372368,-0.114664149910459,0.169732714137358,0.175933244272865,0.194019824731632,0.11588337358335,0.21220987712169,-0.189775995201975,-0.207413221939711,-0.105533717638169,-0.0982069826751883,-0.210501777176406,0.0904115018773387,-0.0930477680992234,0.0699254869279062,-0.20815572722193,-0.0961945055175536,-0.175539382230112,0.0629629596191969,-0.102946809037494,0.0546540881020714,0.0488114909426024,0.239734091118434,0.182962818295783,0.188046502839182,-0.103870771018782,-0.166411978409875,-0.06389035212651,-0.0986003549759868,0.0501275916984803,0.0841398718411131,0.0393283496079575,0.122048275260728,-0.114902442433352,-0.0833069179250572,-0.109619076386134,-0.133733987922656,-0.13564206351725,-0.110894586341332,-0.0952556280321433,-0.0832767165792446,0.0558775641544479,-0.100999860119336,0.0590583382446882,0.1830199147898,0.182568964868665,-0.0995436864084491,-0.164636063450959,0.0669315145750668,0.0852832545608079,-0.0523863552189953
248,"4",15,"B","High","NoSalt","Control","HA.412.HO","HA",1,18.1,10.1341,4.6364,14.7705,"no","2",-0.100067452840056,0.101110568854078,0.0698411432829811,0.0974444336665071,-0.0833741999036662,-0.0399065949210605,-0.240905787746545,-0.213792444715295,0.0738258162304503,-0.0815195082103896,-0.0527267776908285,0.10943367603924,0.0984282697244879,0.145190846473129,0.131470907290916,0.0418457821165862,0.163416221176,0.0588178744411855,0.118027816255835,0.189941333723265,0.0749923410621594,0.0409417674385357,0.0551727413072293,0.070991839989327,-0.115494293222427,-0.193886385816922,0.0405806237755778,-0.114580210855671,0.109766844181439,0.0856440021715644,-0.0725996225002479,0.086265281402842,0.0925629055073667,0.021008714346519,0.0464992296787684,-0.0189695128050426,-0.101389038927258,0.0809941427873093,0.0879545702360577,-0.0898649459201258,0.187722569698667,0.174714089811888,0.163945764534892,0.0845964044161749,0.149294250890447,-0.207152508221279,-0.192078655455949,-0.094340436055389,0.0636866357700868,-0.178917336517579,0.0569497739340919,-0.117675452420992,0.0534839467454763,-0.20889947814239,-0.0993902466469753,-0.214530077389445,0.0783596847234151,-0.0930335152929178,0.0673444827909287,-0.0329636503979465,0.143793055009719,0.175104515210112,0.179563257147988,-0.18950754554217,-0.155813196979911,-0.0838710917844048,-0.0961626628846425,0.0603776650782112,0.116139705985265,-0.0112399185184284,0.19901020207766,-0.0919804628165834,-0.11212160585497,-0.07655960123066,-0.129651532977362,-0.148272584273371,-0.162810935694652,-0.105142071490377,-0.0757742906691908,0.0762220023485495,-0.0850845635111738,0.0797859179693485,0.186585639752788,0.173816926901418,0.0582391345328915,0.0977264551394619,0.261100677349817,0.135151539236982,-0.0906256295491919
255,"4",4,"C","Low","Salt","Combo","HA.445","HA",2,16.1,0.5392,NA,NA,"yes","2",0.206620664187892,0.136251173550579,0.11388752177433,0.108526442691225,0.226636681320653,-0.0248841144246047,0.0903843069347012,0.116334883843035,0.10101155883935,0.224438699466496,0.0662570472014352,0.0537550547878241,-0.00135872545375837,0.0540338584330795,0.0929855692332651,0.200483044872747,0.0846581028568572,0.226785436703281,0.124195918287426,0.0824440849447756,0.0351466798739371,0.127662490978267,0.249739129490701,0.0808089880766213,0.157424528629045,0.0996055464368628,0.0647938495210441,0.179788710074189,0.0630639937223859,0.0841298127637541,-0.131360886930702,-0.0951918327079194,-0.0318486740486567,-0.0730852554552241,-0.208954745474361,0.208420130053114,0.225207064816409,0.110823772008562,0.115567211974234,0.208269927372485,-0.0982148070340152,-0.0983031864493863,-0.117168387474356,0.126094904723726,-0.0634347454627103,0.0925791711920432,0.0981346951201705,-0.114108357480487,-0.0973684065273297,0.00988676984910715,-0.217732965371839,-0.0822864185689939,-0.220431766209093,0.127140055436132,-0.0987964559092818,0.0940670466439559,-0.221061600553447,-0.123484871162055,-0.222180577334984,-0.211762142178391,-0.225670086409235,-0.118669032057893,-0.126660197471121,-0.0301728343036222,-0.0942197185376836,-0.0804452384505203,-0.033633077230039,-0.187852318901787,-0.0815322737333147,-0.152115397466892,-0.0505435897618239,-0.0129487997677599,0.122722175307195,-0.0331896939947682,-0.0094533229878401,0.136571449715206,0.170505358518047,-0.0669273831512443,-0.0662187324041235,-0.238543625566768,-0.121702729323624,-0.231394854792146,-0.111357288220168,-0.103394373678936,-0.200264678459891,0.0628364087581779,-0.0281292414968898,-0.184982174970329,-0.0747389062178386
262,"4",11,"C","Low","Salt","Combo","RHA.274","RHA",3,13.2,0.1088,0.034,0.1428,"no","1",-0.149953308686989,-0.202086944948551,-0.0933120154746025,0.0733305407730245,0.093341941559886,0.0614004246914009,-0.104172166100087,0.0933072203488895,-0.106289680262232,-0.0931687302513613,-0.112157780176665,-0.105886523194137,-0.028491339156033,-0.113808166207834,0.0664544581670252,0.114150836586542,0.0227130742079468,0.0262549498301767,-0.0225211317687858,0.0436422169610327,-0.065294842784476,0.075690583041812,0.121837711085517,0.165604050387364,-0.0393119088304655,-0.049904575674157,-0.0533043944570822,-0.0490564334826231,-0.095085218145657,-0.176770936873594,0.17322973829374,-0.00538825313749004,-0.0154222404743682,-0.0288420511166796,0.00501137889041702,-0.0220759321363344,0.187853416377243,0.0910829861703886,0.205254482910996,0.108775282097006,0.108813234567113,0.182120403850014,-0.0284504968284391,-0.0652208739180799,-0.0813333992491927,-0.0964069347329514,-0.191870473100171,-0.209813149450735,0.370724980366682,-0.0212337164255794,0.0783379045404871,0.189093547543549,0.16379396233078,0.196752199074274,0.0975977634793368,0.0882447508035906,-0.20239958571426,-0.102611933264644,-0.108641865153064,-0.0314101439528886,-0.0269330166870951,-0.191551611971504,-0.095998402305314,0.10259173805655,0.128565190009379,-0.056953540730282,0.12195921699735,-0.00226746458720968,0.0602455801187829,-0.0180080540137379,-0.0315943040674045,0.123838400950751,0.0375148536159834,0.0300931699624722,0.141968260961923,0.237515355301984,0.249840220285746,-0.164114501541498,-0.0685712618764885,-0.113676462195254,-0.0931445471567155,0.0676309703655264,-0.0860003327591592,0.0915379103906018,-0.079093276797067,0.0996957690063652,-0.0174213064572843,-0.0245195897908571,2.07234413624439e-05
265,"4",14,"C","Low","NoSalt","LowNut","HA.412.HO","HA",1,14.1,4.0728,0.9921,5.0649,"no","1",-0.107342802073308,0.0563893277713243,0.071474636927366,0.0901983562490799,-0.0827599285146067,-0.0353857722807371,-0.24555862116637,-0.195653923748449,0.0895844510709567,-0.082265485860207,-0.226905135116967,-0.194633033161524,-0.177484625984107,-0.162912111278099,-0.168567544710263,-0.20093264665738,-0.0951738867683939,-0.0846989559466119,-0.135046950929797,-0.0493837898729384,-0.290541192565058,-0.1976106894538,-0.123877311539055,-0.163985719091588,0.0565034763382287,-0.127948595350963,-0.111602508034906,0.0839126037862823,-0.186720416054993,-0.172898025332218,-0.22126812260681,-0.253347805423291,-0.246597155497716,-0.258461351115071,-0.301562170131515,-0.0332551895102941,-0.0940531674997351,0.122335498666611,0.0799984080304172,-0.0789770203129006,0.198786280811099,0.175177486890224,0.181992942089813,0.0889788900934491,0.170230253616839,-0.171309797807888,-0.17672823882302,-0.110488573558589,-0.0778879384216303,-0.156859450691631,0.0642835276341722,-0.102578234867827,0.0770330805277369,-0.180235939581339,-0.0795360197989856,-0.174291677360416,0.0739054951581024,-0.0847895923867763,0.0675447539094171,0.0432191646351848,0.0891320692112933,0.162236784270218,0.175623318159753,0.210100029012555,0.229723201461714,0.182115772923396,0.227325350331164,0.152610140119891,0.217611110468191,0.0551462327751214,0.0918449668236006,0.217347917173444,0.0989982911393303,0.218239510462673,0.264627700547109,0.123328806163506,0.143816413387621,0.197846054986906,0.185049803508096,0.0826830660484408,-0.105724616600702,0.0711830834168623,0.159116293141995,0.152003539804092,0.19049745963231,0.158179511598031,0.0748816867993454,0.208327208047312,0.185307454251972
267,"4",16,"C","Low","NoSalt","LowNut","RHA.373","RHA",2,17.2,2.1334,0.6544,2.7878,"no","1",0.177659608599883,0.137580399709776,0.204669983068922,0.105694494453894,0.114607665466264,0.140632959036296,0.210535385691133,0.136608576629529,-0.111226409049519,-0.0962223811343857,-0.257964262506011,-0.277061468849797,-0.216372441920948,0.076623174482865,-0.0114986725665593,-0.221911245220066,-0.177608907031948,-0.185506600023224,-0.184356307911032,-0.018128246179575,-0.185279440295611,-0.275440131900321,-0.236918016681082,-0.158893949249112,-0.155874692295818,0.0131076857034891,-0.102765287175669,-0.00229586606366449,-0.176633335960436,0.0347446430204307,0.195245350204452,0.0259324354642856,5.05134864124905e-05,-0.060539951351513,0.0830719072035641,-0.0219262385414013,-0.110016392464681,-0.20656636777351,-0.114905832148181,-0.198623159176146,-0.213744051620506,-0.0982377302726667,-0.020485062346264,-0.0179589695901974,-0.0248440066718844,-0.0981278640341543,0.117836688083605,0.113577318003151,-0.125970531894951,-0.0218293613309656,-0.209705080119755,-0.115097155684169,-0.132740806003402,-0.124529924143746,-0.202202519363696,-0.202261389898918,0.10758128418308,-0.0922395616862559,-0.0977941483742884,0.163868826663158,0.118646478577728,0.127725242285386,-0.100645245857767,0.134877860631844,0.196717629689144,-0.0310000486023178,-0.119105487169595,0.0645528503725496,0.095079711639018,0.12246313317418,0.0300464039595927,0.17577482414934,-0.0766200862126213,0.130839618388953,0.142078800982516,-0.0846354934912577,-0.00122269962207303,0.163501347549508,0.267271441940419,0.223375007575175,0.207615109155918,0.112253601026725,0.206050956409508,0.100688439386922,0.010407865397761,0.0242252793989379,-0.0619584835200165,0.0754512229400293,2.94260879742627e-05
